codigo;categoria;marca;nuevo;descuento;producto;precio;inventario
BB9725;6;1;0;0;TAPA TANQUE DISCOVER 100S 125+135 DUNA;29000;2
BB973525;6;21;0;0;TAPA TANQUE XR 150L CB 110 ECO DELUXE DUNA;33000;2
BB973620;6;16;0;0;TAPA TANQUE GN 125 NOVA DUNA;26000;3
BB973710;6;22;0;0;TAPA TANQUE RX 115 DUNA;19000;2
BB973713;6;25;0;0;TAPA TANQUE DT 125 MD 1999 DUNA;22000;2
BB973730;6;23;0;0;TAPA TANQUE FZ 16 DUNA;32000;2
BC0220;6;26;0;0;CORREA AKT DYNAMIC MOD 2014 DUNA;28000;2
BCAK110D;6;21;0;0;BASE CALAPIE DER AKT 110 EXXEL;30000;5
BCBESTD;6;3;0;0;BASE CALAPIE DER BEST 125 EXXEL;35000;2
BDBG12;6;16;0;0;BOMBILLO DIRECCIONAL  BOMBA GRANDE  12V;1000;59
BDSVDURJZ01JZ511200;6;22;0;0;KIT VALVULAS DISCOVER 125+2 INDIA SPIRE AUTECO MOBILITY;35000;27
BDSVGAS36022;6;20;0;0;KIT EMPAQUES DISCOVER 125+/125 ST/ PULSAR 135 INDIA SPIRE AUTECO MOBILITY;30000;8
BE01;6;21;0;0;BOBINA ENC AX 100/FR 80/TS 125 PARTNECOL;17000;1
BE02;6;30;0;0;BOBINA ENC FZ 50 PARTNECOL;15000;2
BE06;6;14;0;0;BOBINA ENC TS 125 PARTNECOL;17000;3
BE09;6;7;0;0;BOBINA ENC DT 125 ESPECIAL PARTNECOL;28000;10
BE10;6;1;0;0;BOBINA ENC RX 115/CHAPY PARTNECOL;18000;4
BE12;6;2;0;0;BOBINA ENC RX 100 CORTA INDU PARTNECOL;15000;7
BE13;6;27;0;0;BOBINA ENC DT 100/125 MV PARTNECOL;18000;11
BEDE14000;6;15;0;0;BASE MANIGUETA DISCOVER 125 ST VAOX;11000;5
BEDE14003;6;6;0;0;BASE MANIGUETA PLATINO 110 VAOX;14000;4
BEDE14140;6;26;0;0;BASE MANIGUETA VIVAX  VAOX;20000;2
BEIZ14000;6;4;0;0;BASE MANIGUETA IZQ DISCOVER 125 ST PULSAR VAOX;15000;5
BEIZ14002;6;1;0;0;BASE MANIGUETA IZQ PULSAR 200 NS/220 VAOX;15000;4
BEIZ14003;6;2;0;0;BASE MANIGUETA BOXER PLATINO 100 VAOX;15000;6
BENDBWS1;6;22;0;0;BENDIX BWS 100 EXXCEL PARTES;50000;1
BENTVS;6;14;0;0;BENDIX TVS 100/160/180 EXXCEL PARTES;40000;2
BF00607;6;22;0;0;BOTELLA BOXER CT 100 DER ENDURANCE RP AKT;59000;1
BF00707;6;26;0;0;BOTELLA BOXER CT 100 IZQ ENDURANCE RP AKT;57000;1
BF09607;6;25;0;0;BOTELLA PULSAR 180 DER NEGRA ENDURANCE RP AKT;114000;1
BFR2008;6;1;0;0;BOMBA FRENO PULSAR 180 DURAMAX;49000;3
BFR4013;6;28;0;0;BOMBA FRENO AKT FLEX 125 DURAMAX;48000;6
BH0044;6;20;0;0;PEDAL FRENO WIND 125 VITRIX;25000;1
BH0202;6;25;0;0;BOMBILLO TRICETA 12V 35/35W MAXIM;10000;1
BH0402;6;15;0;0;BOMBILLO TRICETA LUZ DIA 12V MAXIM;16000;142
BH0406;6;18;0;0;BOMBILLO UNA PATA LUZ DIA MAXIM;9000;54
BH0408;6;19;0;0;BOMBILLO PLUS LUZ DIA MAXIN;10000;65
BH0602;6;9;0;0;BOMBILLO TRICETA DUNA H4 12V 35W MXM;5500;40
BH0606;6;4;0;0;BOMBILLO UNA 1 PATA 12V 35W MAXIN;4000;16
BH0608;6;14;0;0;BOMBILLO PLUS BA20D 35W MAXIN;5000;50
BH0702;6;29;0;0;BOMBILLO BAYONETA NARANJA12V 5W MAXIN;2000;458
BH0710;6;3;0;0;BOMBILLO DIRECCIONAL PATA TORCIDA PULSAR 12V MAXIN;2000;1
BH0802;6;29;0;0;BOMBILLO BAYONETA MUELA MAXIM;1000;100
BH0806;6;19;0;0;BOMBILLO STOP LUXTAR;2000;88
BH0808;6;1;0;0;BOMBILLO STOP 12V BLANCO MAXIN;2500;25
BH0814;6;12;0;0;BOMBILLO DIRECCIONAL PEQUEÑO 12V MXM;1000;34
BH1100;6;29;0;0;LEVA FRENO TRA DISCOVER 125 ST PULSAR 135 PULSAR 180 TRA DUNA;9000;6
BH1220;6;3;0;0;LEVA FRENO TRA GS 125 TRA DUNA;9000;6
BH2606;6;3;0;0;BOMBILLO UNA PATA OSRAM MAXIM;8000;4
BICEL003NAL;6;29;0;0;BOCEL CBF 150 CROMADO AYCO;15000;5
BIE2505;6;18;0;0;KIT BIELA AKT 200/GL 145 EVOL LEN;30000;1
BIE2508;6;3;0;0;KIT BIELA AX 115S EVOL LEN;30000;1
BIE2513;6;10;0;0;KIT BIELA PULSAR 180/200 EVOL LEN;40000;1
BIE2525;6;7;0;0;KIT BIELA LIBERO 110 EVOL LEN;40000;1
BIEK14690;6;7;0;0;KIT BIELA AGILITY 125 VAOX;69000;2
BIEK14700;6;12;0;0;KIT BIELA CB 110 VAOX;65000;2
BIK002;6;2;0;0;VARILLA FRENO AX 100 BIKE XX2;8000;2
BIK053;6;30;0;0;KIT RETENES AX 100 I.BIKE;12000;1
BIK058;6;9;0;0;COMANDO DER BOXER CT 2006 CON MANIGUETA I.BIKE;39000;4
BIK059;6;13;0;0;VARILLA FRENO C 100 WAVE I.BIKE XX6;6000;1
BIK062;6;26;0;0;KIT RETENES BOXER CT 100 I.BIKE;13000;5
BIK099;6;26;0;0;COMANDO IZQ BOXER CT 2006 CON MANIGUETA I.BIKE;38000;3
BIK103;6;18;0;0;PEDAL FRENO LIBERO 110 I.BIKE;22000;1
BIK113;6;13;0;0;COMANDO IZQ DISCOVER 135 BIKE;38000;1
BIK172;6;17;0;0;ALETAS FAROLA GN 125 CROMADA I.BIKE;34000;3
BIK179;6;12;0;0;ESPEJOS PULSAR 135 I.BIKE;20000;16
BIK206;6;4;0;0;ESPEJOS DR 200 DER I.BIKE;25000;5
BIK269;6;26;0;0;CLUTCH ARRANQUE AGILITY 125 I.BIKE;130000;1
BIK347;6;23;0;0;PORTA BANDAS TRA AKT 125 SL I.BIKE;35000;1
BIK353;6;24;0;0;PEDAL CRANK AKT 125 NKD NEW I.BIKE;30000;1
BIK372;6;5;0;0;PEDAL CRANK LIBERO 125 I.BIKE;30000;2
BIK429;6;14;0;0;KIT LUBRICACION ECO C 70/ECO DELUXE 100 I.BIKE;10000;5
BIK460;6;22;0;0;PEDAL CAMBIOS AKT 125 EVO CON TRAPECIO I.BIKE;28000;3
BIK463;6;11;0;0;PEDAL CAMBIOS AKT TTR 125 I.BIKE;16000;4
BIK464;6;15;0;0;CAMPANA TRA PULSAR/CALIBER/KTZ/KB 125 I.BIKE;75000;1
BIK513;6;3;0;0;KIT LUBRICACION CB 110 BIKE;28000;7
BIK521;6;6;0;0;EJE CRANK DT 125/DT 175/RX 115 I.BIKE;28000;2
BIK534;6;7;0;0;EJE TRA PULSAR 180 I.BIKE;13000;2
BIK605;6;3;0;0;PORTA PLATO BOXER CT 100 BIKE;26000;5
BIK644;6;29;0;0;RIN 185X17 HIERRO I.BIKE;89000;6
BIK645;6;15;0;0;RIN 185X18 HIERRO I.BIKE;89000;3
BIK648;6;16;0;0;RIN 215X18 HIERRO CROMADO BIKE;115000;3
BIK650;6;16;0;0;RIN 215X21 HIERRO CROMADO BIKE;139000;3
BIK662;6;20;0;0;SWITCH V 80 BIKE;14000;3
BIK815;6;8;0;0;RIN 185X21 CROMADO I.BIKE;115000;4
BIK862;6;14;0;0;ESPEJOS FZ 16 I.BIKE;21000;2
BIK864;6;18;0;0;PEDAL FRENO V 80 I.BIKE;32000;2
BIK879;6;28;0;0;BARRAS RX 115 DISCO COMPLETAS BIKE;169000;2
BIK890;6;17;0;0;BOMBA FRENO AKT 110/SCOOTER CON MANIGUETA I.BIKE;35000;4
BIK911;6;9;0;0;PEDAL CRANK AKT 125 NKD SEMICURVO I.BIKE;27000;2
BIK914;6;11;0;0;AMORTIGUADOR GN 125 CROMADO I.BIKE;115000;1
BIK925;6;23;0;0;KIT RETENES DT 125 I.BIKE;15000;5
BIK939;6;18;0;0;ARRANQUE BEST 125 I.BIKE;98000;2
BIK941;6;29;0;0;ARRANQUE CRYPTON 110 I.BIKE;55000;1
BIK946;6;24;0;0;ARRANQUE AKT 125 SL TTR 125 150 180 200 TTX 180 200 I.BIKE;98000;5
BIK950;6;8;0;0;ARRANQUE CBF 150 INVICTA I.BIKE;115000;3
BIK951;6;12;0;0;ARRANQUE AKT 125 FLEX  BIKE;85000;2
BIK956;6;4;0;0;ARRANQUE PULSAR 135 LS/DISCOVER 100/PLATINO 125 I.BIKE;119000;3
BJPED;6;9;0;0;BUJE PORTA PLATO  ECO DELUX;10000;1
BJTH01000T;6;7;0;0;BUJE PORTA PLATO CB 110 APM;8000;3
BJTK16000T;6;26;0;0;BUJE PORTA PLATO BOXER CT/PLATINO APM;5000;3
BJTK38000T;6;25;0;0;BUJE PORTA PLATO DISCOVER 135 CON TUERCA APM;19000;2
BJX14720A1Z04;6;26;0;0;VALVULA ESC NITRO 151R AUTECO MOBILITY;26000;6
BK0300;6;10;0;0;DIRECCIONAL AKT 125 NKD DUNA;10000;11
BK6923;6;5;0;0;DIRECCIONAL TVS 100 SPORT DUNA XX10;12000;19
BL02;6;10;0;0;BOBINA LUCES AX 100/FR 80 12V PARTNECOL;27000;1
BL05;6;1;0;0;BOBINA LUCES RX/V 80 PARTNECOL;27000;1
BL1202;6;12;0;0;BOMBILLO LED AZUL PLANO MXM;3000;4
BLA;6;17;0;0;BOMBILLO LED AZUL;2000;11
BLAR;6;17;0;0;BOMBILLO LED DE ALTA ROJO FIJO PLANO;4000;17
BLAT;6;6;0;0;BOMBILLO LED TRICOLOR;5000;1
BLBA;6;17;0;0;BOMBILLO LED AMARILLO;4000;17
BLC2501;6;20;0;0;BALANCINES AKT 125 INFERIORES HENGBANG LEN;18000;8
BLC2502;6;23;0;0;BALANCINES PULSAR 180 II UG EVOL LEN;20000;1
BLC2507;6;8;0;0;BALANCINES PULSAR 135 EVOL LEN;45000;6
BLC2508;6;19;0;0;BALANCINES ECO DELUXE ARM EVOL LEN IMPORTACIONES;25000;2
BLC2522;6;25;0;0;BALANCINES CB 110 EVOL LEN;29000;3
BLC2525;6;15;0;0;BALANCINES DISCOVER 125 ST EVOL LEN;39000;1
BLC2526;6;7;0;0;BALANCINES LIBERO 125 XTZ 125 YBR 125 EVOL LEN;20000;2
BLC2531;6;12;0;0;BALANCINES FZ 16 EVOL LEN;29000;1
BLC2545;6;7;0;0;BALANCINES FZ 16/SZR EVOL LEN;38000;3
BLC2548;6;29;0;0;BALANCINES DISCOVER 125ST 150 ST EVOL LEN;38000;3
BLFA;6;9;0;0;BOMBILLO LED FLACHEO AZUL PLANO;5500;1
BLFP;6;4;0;0;BOMBILLO LED FIJO AZUL PLANO;4000;7
BLFR;6;22;0;0;BOMBILLO LED FLACHEO ROJO PLANO;5500;9
BLFV;6;28;0;0;BOMBILLO LED FLACHEO VERDE PLANO;5500;23
BLH11;6;15;0;0;BOBINA LUCES SPLENDOR LEO;15000;3
BLPF;6;1;0;0;BOMBILLO PIÑA ALTO FUCSIA;4000;2
BLPV;6;2;0;0;BOMBILLO LED PIÑA FIJO VERDE;4000;5
BLR;6;1;0;0;BOMBILLO LED ROJO;2000;13
BLRF;6;1;0;0;BOMBILLO LED ROJO PIÑA FLASHEO;5500;4
BLV;6;15;0;0;BOMBILLO LED VERDE;2000;33
BM0900;6;23;0;0;PIÑON ATAQUE CB 125F ECO DELUXE AKT 125 FLEX 14T DUNA;8000;72
BM2167;6;26;0;0;PIÑON ATAQUE XR 125 150 CB 160F CB 190X 15T DUNA;10000;30
BM219810;6;8;0;0;PIÑON ATAQUE PULSAR 160 NS 15T ESPECIAL DUNA;9000;13
BM700000-C;6;14;0;0;BANDAS BOXER CT AX 100/115 KROSS KOMER XX27;24000;17
BM700001-C;6;5;0;0;BANDAS XR 125/ECO DELUXE/C 100 WAVE/C 90 RESORTE CRUSADO KROSS KOMER;18000;9
BM700002-C;6;5;0;0;BANDAS PLATINO 100/XCD WAVE KOMER;16000;1
BM700003;6;20;0;0;BANDAS ECO DELUXE/ECO 100/C 100 BIZ KOMER;13500;1
BM700003-C;6;20;0;0;BANDAS ECO DELUXE/ECO 100/C 100 BIZ KOMER;17000;23
BM700018-C;6;3;0;0;BANDAS FZ 16/LIBERO 125/YBR/XTZ KROSS KOMER;26000;2
BM700019-C;6;19;0;0;BANDAS CRYPTON/RX 115/V 80/RX 100 KOMER;22000;9
BM8912;6;18;0;0;KIT PIÑONES WAVE 100 14T-38T DUNA;28000;5
BM8915;6;26;0;0;KIT PIÑONES WAVE 100 14T-37T 420 DUNA;28000;4
BM8932;6;29;0;0;KIT PIÑONES CB 125F 14T-44T DUNA;36000;23
BM8950;6;14;0;0;KIT PIÑONES CB 160F 15T-47 DUNA;38000;10
BM8970;6;21;0;0;KIT PIÑONES CB 190F 14T-45 DUNA;36000;4
BMFY24000T;6;27;0;0;BOMBA FRENO DEL CRYPTON 110 CON MANIGUETA APM;45000;3
BNAK29000T;6;26;0;0;BALANCINES AGILITY 125 APM;15000;2
BNAK31000J;6;7;0;0;BALANCINES DISCOVER 135 APM;35000;1
BNF15110000;6;9;0;0;GUARDABARRO DEL CRYPTON 115 NEGRO;40000;3
BO0155;6;23;0;0;FAROLA AKT 110 S DUNA;41000;2
BO15000;6;17;0;0;BOBINA ENC AX 100/FR/TS 125 ER DELIZKA;18000;1
BO15030;6;11;0;0;BOBINA ENC DT 125 ESPECIAL 12V DELIZKA;18000;5
BO15560;6;26;0;0;BOMBILLO FAROLA 3 HUECOS DELIZKA;2000;9
BO15660;6;14;0;0;BOMBILLO DIRECCIONAL 12V/10W DELIZKA;1000;3
BO15730;6;9;0;0;BOMBILLO DIRECCIONAL NARANJA 12V  DELIZKA;1000;1
BO17599;6;26;0;0;BOMBA ACEITE AKT DINAMIC DELIZKA;22000;1
BO17801;6;22;0;0;BOMBA FRENO AKT UNIV BIKE;30000;2
BO17900;6;21;0;0;MICRO SWITCH DIRECCIONALES BEST 125 DELIZKA;6000;4
BO17903;6;20;0;0;MICRO SWITCH DIRECCIONALES AKT FLEX DELIZKA;6000;3
BO17920;6;27;0;0;MICRO SWITCH LUCES BEST 125 PRENDE APAGA DELIZKA;4000;21
BO17930;6;19;0;0;MICRO SWITCH ALTAS Y BAJA BEST 125 DELIZKA;5000;35
BO17931;6;19;0;0;MICRO SWITCH ALTAS Y BAJAS BEST BIKE;4000;1
BO17935;6;29;0;0;MICRO SWITCH ALTA Y BAJAS AKT FLEX DELIZKA;5000;7
BO7810;6;21;0;0;FAROLA VIVA VIVAX 115 DUNA;27000;2
BOA03;6;17;0;0;BOBINA ALTA PULSAR II T&G;18000;4
BOB007;6;30;0;0;BOBINA ALTA LIBERO - AX 4 125I.BIKE;18000;1
BOB008;6;24;0;0;BOBINA ALTA LIBERO/AX 4 I.BIKE;19000;1
BOB019;6;3;0;0;BOBINA ALTA ECO DELUXE;16000;1
BOB2516;6;21;0;0;CORONA ENC AKT 200 11 NUCLEOS LEN;49000;1
BOB2533;6;21;0;0;BOBINA ALTA RX 115 EVOL LEN;18000;1
BOB2538;6;13;0;0;BOBINA ALTA DT 125 EVOL LEN;16000;1
BOB2543;6;10;0;0;BOBINA ALTA AKT 110 EVOL LEN;16000;1
BOB2546;6;8;0;0;BOBINA ALTA CBF 150 EVOL LEN;16000;4
BOB2549;6;16;0;0;BOBINA ALTA AKT EVO 125/150 SPORT/SL/SLR/NKD EVOL;16000;1
BOB2556;6;14;0;0;CORONA ENC LIBERO 110 8 NUCLEOS EVOL LEN;41000;1
BOB2557;6;25;0;0;CORONA ENC XLR 125 EVOL LEN IMPORTACIONES;60000;2
BOBAGI;6;15;0;0;BOBINA ALTA AGILITY 125 EXXCEL PARTES;25000;2
BOBDT;6;18;0;0;BOBINA ALTA DT 125 EXXCEL PARTES;22000;1
BOBGN;6;23;0;0;BOBINA ALTA GN 125 EXXCEL PARTES;28000;1
BOBT67401;6;15;0;0;PORTA BANDAS AKT 110 S VAOX;50000;2
BOBWS;6;7;0;0;BOBINA ALTA BWS 100 EXXCEL PARTES;21000;1
BOFD15052;6;23;0;0;BOMBA FRENO DEL DISCOVER 135 VAOX;39000;1
BOFD15100;6;4;0;0;BOMBA FRENO CBF 150 VAOX;49000;2
BOFD15140;6;14;0;0;BOMBA FRENO VIVA 115/BEST 125 VAOX;49000;10
BOFD15171;6;28;0;0;BOMBA FRENO DEL XTZ 125 VAOX;48000;8
BOFD15172;6;16;0;0;BOMBA FRENO DEL YBR 125 VAOX;39000;3
BOFD15173;6;16;0;0;BOMBA FRENO CRYPTON 110 VAOX;49000;6
BOFD15174;6;19;0;0;BOMBA FRENO RX 115 VAOX;55000;1
BOFD15175;6;17;0;0;BOMBA FRENO DEL BWS 125 VAOX;49000;3
BOFD15176;6;20;0;0;BOMBA FRENO BWS 100 VAOX;55000;2
BOFT15002;6;15;0;0;BOMBA FRENO TRA  AKT 180 TTR/TTX;69000;2
BOIAK3000T;6;8;0;0;CDI AKT 125 SL/TT 125/NKD APM;18000;1
BOL-F5311;6;6;0;0;CAMPANA TRA XTZ 150 NITTAN REMO;225000;4
BOL-F6335;6;10;0;0;GUAYA CLUTCH XTZ 150 TANAKA REMO;16000;2
BOM2554;6;12;0;0;BOMBILLO TRES PATAS FAROLA 12V 35/35W LEN;2000;7
BOM2579;6;10;0;0;BOMBILLO STOP 12V 5W EVOL LEN;2000;180
BOMAK200;6;2;0;0;BOMBA FRENO DEL AKT 200;38000;1
BOMB5W;6;3;0;0;BOMBILLO MUELA 5W 12V ARROZ DUNA;600;137
BOMBAFLA;6;29;0;0;BOMBILLO BAYONETA FLACHEO BLANCO VICMA;3000;16
BOMBASIL;6;13;0;0;BOMBILLO BAYONETA SILICONA BLANCO FIJO VICMA;6000;12
BOMBIAZUL;6;9;0;0;BOMBILLO LED AZUL;3000;3
BOMBIMIN;6;30;0;0;BOMBILLO T4 MINI VICMA;1000;49
BOMBTAB;6;30;0;0;BOMBILLO DIRECCIONAL PEQUEÑO 12V CHIYODA EXXCEL PARTES;500;5
BOMDEL25;6;14;0;0;BOMBA FRENO AKT FLEX 125 EXXCEL PARTES;39000;2
BOMDIR;6;14;0;0;BOMBILLO DIRECCIONAL BAYONETA 6V EXXCEL PARTES;1000;91
BOMFRU;6;9;0;0;BOMBA FRENO TRA UNIVERSAL DURO EXXCEL PARTES;39000;2
BOMTRA;6;19;0;0;BOMBILLO DIRECCIONAL BOMBA GRANDE;2000;9
BOMU;6;11;0;0;BOMBA FRENO UNIVERSAL METALICA ROSCA DER NKM ARIZA;35000;90
BOX-001;6;10;0;0;KIT PIÑONES BOXER CT 100 ACERADO IMPORFARALLONES;32000;18
BOX001L;6;21;0;0;MANIGUETA IZQ BOXER 100 MOTOGAS LOGISPART;8000;5
BOX001R;6;19;0;0;MANIGUETA DER BOXER 100 MOTOGAS LOGISPART;8000;7
BOX002L;6;18;0;0;MANIGUETA IZQ BOXER CT/PLATINO/DISCOVER LOGISPART;10000;6
BOX01;6;11;0;0;FILTRO AIRE BOXER CT 100 NKM ARIZA;9000;12
BP01;6;16;0;0;BOBINA PULSORA FZ 16 PARTNECOL;13000;2
BP-01-1011;6;2;0;0;ANILLOS STD DISCOVER ATMAK CH SAS;19000;3
BP-01-1018;6;9;0;0;BALANCINES PULSAR 135 ATMAK CH SAS;55000;3
BP022;6;23;0;0;PASTILLAS CRYPTON 115/NMAX 155 I. BIKE XX19;17000;10
BP05;6;10;0;0;BOBINA PULSORA VIVAX 115 PARTNECOL;12000;1
BP059;6;1;0;0;PASTILLAS DEL XTZ 250/TENERE METALIZADA BIKE;17000;3
BP06;6;27;0;0;BOBINA PULSORA LIBERO 110 PARTNECOL;13000;3
BP064;6;12;0;0;PASTILLAS XRE 300 UN OJO BENELLI 150 LOGISPART;19000;2
BP070;6;4;0;0;PASTILLAS TRA BENELLI 180 BENELLI 300 LOGISPART;28000;2
BP071;6;24;0;0;PASTILLAS DEL BENELLI 180 LOGISPART;28000;2
BP10;6;24;0;0;BOBINA PULSORA AKT NKD 125/SL/TT/EVO PARTNECOL;13000;2
BP1360;6;18;0;0;STOP BOXER CT 100 TE DUNA;24000;1
BP15;6;27;0;0;BOBINA PULSORA TOP BOY PARTNECOL;13000;2
BP21;6;10;0;0;BOBINA PULSORA RX /V80/CHAPY/TOWNY PARTNECOL;13000;3
BP22;6;9;0;0;BOBINA PULSORA DT 125 PARTNECOL;13000;1
BP220;6;23;0;0;BALANCINES PULSAR 220;15000;1
BP23;6;18;0;0;BOBINA PULSORA DT 125 DOS CABLES PARTNECOL;13000;1
BP27;6;27;0;0;BOBINA PULSORA CBF 125/150 PARTNECOL;15000;1
BP28;6;5;0;0;BOBINA PULSORA CRYPTON 115 PARTENCOL;13000;2
BP29;6;8;0;0;BOBINA PULSORA FZ 16/SZR 150 PARTNECOL;13000;2
BP30;6;17;0;0;BOBINA PULSORA PULSAR 200 NS PARTNECOL;13000;3
BP7708;6;26;0;0;STOP AX 100 DUNA;22000;2
BP7830;6;27;0;0;STOP GN 125 H DUNA;45000;2
BP9065;6;10;0;0;STOP RX 100/XR 115 DUNA;27000;1
BPC003;6;27;0;0;PEDAL CRANK CB 110 BIKE;30000;4
BPC005;6;10;0;0;PEDAL CRANK DT 125 BIKE;30000;2
BPC011;6;23;0;0;PEDAL CRANK CRYPTON 110 BIKE;24000;1
BPE05;6;26;0;0;PASTILLAS AGILITY 125/TS 125/XTZ 125 LOGISPART;21000;2
BPE050;6;20;0;0;PASTILLAS DEL MT 03 I.BIKE;29000;3
BPE50;6;18;0;0;PASTILLAS DEL R3 LOGISPART;29000;1
BPE51;6;2;0;0;PASTILLAS TRA R3 LOGISPART;29000;2
BPLR;6;17;0;0;BOMBILLO PIÑA LED ROJO FIJO;4000;3
BPLTHLAJZ013JZ401013;6;17;0;0;UNIDAD CONTROL LUCES DISCOVER 100/100S INDIA SPIRE AUTECO MOBILITY;37000;6
BPS-1083;6;26;0;0;BUJE PORTA PLATO ECO DELUXE VAOX;8500;17
BPS-1087;6;10;0;0;BUJE PORTA PLATO RX 100;8500;4
BPS-1090;6;29;0;0;BUJE PORTA PLATO FZ 16 VAOX;6000;1
BPS5013;6;19;0;0;BUJE PORTA PLATO V80 DURAMAX;6000;5
BPS5017;6;18;0;0;BUJE PORTA PLATO RX 100 DURAMAX;5000;3
BPULGASJL208;6;2;0;0;EMPAQUE TAPA VOLANTE PULSAR NS 200 INDIAN SPARE AUTECO MOBILITY;40000;10
BR18100;6;9;0;0;DEVOLUCION PORTA PLACA DT 125 DELIZKA;1000;2
BRDGN;6;23;0;0;BASE REPOSAPIE DEL DER GN 125;25000;2
BS0310;6;2;0;0;CAMPANA TRA AKT 125 SL NKD DUNA;129000;3
BS8950;6;18;0;0;CAMPANA TRA LIBERO 110 125 YBR 125 DUNA;98000;2
BS990010;6;19;0;0;PORTA BANDAS AKT 125 EVO NE DUNA;48000;3
BS990135;6;8;0;0;PORTA BANDAS LIBERO 125 YBR 125 FZ16 TRA DUNA;35000;3
BS990466;6;16;0;0;PORTA PLATO PULSAR 135/150/125 ST DUNA;49000;3
BS990468;6;26;0;0;PORTA PLATO DISCOVER 100S 100M 110M XCD 125 PLATINO 110 125 DUNA;28000;10
BS99046804;6;4;0;0;PORTA PLATO PULSAR 180 UG 200 OIL DUNA;59000;2
BS990470;6;24;0;0;PORTA PLATO PULSAR 200 NS DUNA;69000;1
BS990520;6;15;0;0;PORTA PLATO GN 125 H DUNA;40000;3
BS990590;6;28;0;0;PORTA PLATO TVS 100 SPORT DUNA;30000;2
BS990640;6;9;0;0;PORTA PLATO FZ 250 DUNA;75000;2
BSSAK2000T;6;10;0;0;CORONA ENC ACT 110 6 NUCLEOS APM;55000;1
BSSH08000J;6;2;0;0;CORONA ENC XL 125 S 4 NUCLEOS APM;55000;1
BSSH19000T;6;5;0;0;CORONA ENC BIZ C100 APM;75000;3
BSSY29000T;6;29;0;0;CORONA ENC LIBERO 110 8 NUCLEOS APM;55000;1
BSW010;6;9;0;0;SWITCH AX 100/AX 115 I.BIKE;17000;1
BT0720;6;9;0;0;VELOCIMETRO AKT 125 NKD DIGITAL DUNA;225000;2
BT32E02;6;25;0;0;CIGUEÑAL AKT 150 CG/SIGMA EVO MV MOTO CHINA;239000;1
BT7852;6;29;0;0;VELOCIMETRO GN 125 NOVA DUNA;105000;2
BT966610;6;26;0;0;PIÑON VELOCIMETRO HAYATE 110 DUNA;10000;2
BT9674;6;10;0;0;PIÑON VELOCIMETRO RX 100 DUNA;11000;3
BT9690;6;1;0;0;PIÑON VELOCIMETRO FZ 16 2.0 DUNA;39000;2
BTC5002;6;2;0;0;BARRAS LIBERO 125/YBR 125 PAR DURAMAX;135000;5
BTC5014;6;20;0;0;BARRAS XTZ 125 MN DURAMAX;155000;8
BTC5025;6;14;0;0;BARRAS SZR 16/SZR-RR DURAMAX;148000;37
BU0710;6;1;0;0;COMANDO IZQ AKT 125 NKD MOD 2013 DUNA;28000;2
BU0715;6;8;0;0;COMANDO DER AKT 125 NKD MOD 2013 DUNA;30000;1
BU18402;6;15;0;0;BUJE PORTA PLATO ECO DELUXE DELIZKA;6000;1
BU18405;6;13;0;0;BUJE PORTA PLATO ECO DELUXE KEYMAN DELIZKA;8000;5
BU2310;6;10;0;0;COMANDO DER PULSAR 200 NS DUNA;79000;2
BU8874;6;10;0;0;COMANDO DER FZ 16 DUNA;79000;2
BU9270;6;5;0;0;COMANDO DER YBR 125 MOD 2008-2012 DUNA;28000;5
BU9365;6;6;0;0;COMANDO IZQ BWS 125 MANIGUETA CROMADA DUNA;39000;2
BU9373;6;21;0;0;COMANDO IZQ YCZ 110 DUNA;39000;3
BU9375;6;25;0;0;COMANDO DER YCZ 110 DUNA;24000;3
BU9390;6;2;0;0;COMANDO IZQ XTZ 125 MOD 2016 DUNA;38000;4
BU9395;6;23;0;0;COMANDO DER XTZ 125 2014 2019 MN DUNA;24000;1
BU9400;6;17;0;0;COMANDO IZQ XTZ 125 2005/2015 DUNA;35000;6
BU9415;6;27;0;0;COMANDO DER XTZ 125 2005/2015 DUNA;35000;3
BU9430;6;25;0;0;COMANDO IZQ FZ 2.0 DUNA;38000;2
BU9435;6;19;0;0;COMANDO DER FZ 2.0 DUNA;30000;1
BU9550;6;14;0;0;COMANDO DER FZ 250 DUNA;28000;7
BU9603;6;27;0;0;MICRO SWITCH ENC ACT 110 AKT DINAMIC LARGO DUNA;5000;10
BU9604;6;5;0;0;MICRO SWITCH ENC AKT 110/BIZ 100 PEQUEÑO DUNA;5000;10
BU9607;6;10;0;0;MICRO SWITCH DIRECCIONAL AKT 110/FLEX 125 LARGO DUNA;5000;6
BU9640320;6;4;0;0;BOMBA FRENO AGILITY 125 NACKD DUNA;48000;1
BU9640435;6;26;0;0;BOMBA FRENO WAVE 110 DUNA;49000;2
BU9640720;6;19;0;0;BOMBA FRENO GIXXER 150 DUNA;52000;1
BU9640733;6;21;0;0;BOMBA FRENO VIVA R 115 DUNA;50000;3
BU9640740;6;19;0;0;BOMBA FRENO CRYPTON 110 DUNA;55000;2
BU9640743;6;30;0;0;BOMBA FRENO CRYPTON 115 FI DUNA;48000;3
BU9640759;6;10;0;0;BOMBA FRENO LIBERO 125 YBR 125 ESD DUNA;48000;1
BU9640767;6;7;0;0;BOMBA FRENO XTZ 125 DUNA;48000;2
BUCLAR;6;18;0;0;KIT REPARACION BENDIX SCOOTER EXXCEL PARTS !VER!;8000;1
